faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
images\FOREHEAD_CFD_LM_203_026_N.png,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9357656000002,72.22803950000025,72.22803950000025,72.22803950000025,72.22803950000025,72.22803950000025,0.30172319999974206,53.333333333333336,0.8879154999999628,0.018518518518518517,-0.3990740740740741,1,0,0,NextBu,54.53703703703704,1.5478029000000788,0.6107849777252585,74.39423120000038,75.01288130000012,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\FOREHEAD_CFD_WF_002_004_N.png,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01288130000012,75.31062470000006,75.31062470000006,75.31062470000006,75.31062470000006,75.31062470000006,0.30736160000014934,50.92592592592593,1.1507998000001862,0.017592592592592594,-0.3907407407407407,1,0,0,NextBu,52.31481481481482,1.986924799999997,0.9178605126040261,77.89858679999998,78.81847689999995,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\FOREHEAD_CFD_WF_200_099_N.png,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.81847689999995,79.11580679999997,79.11580679999997,79.11580679999997,79.11580679999997,79.11580679999997,0.3069084999997358,52.129629629629626,1.0558327000003374,0.023148148148148147,-0.3962962962962963,1,0,0,NextBu,55.74074074074073,1.8557067000001553,0.5080449556956965,81.46063120000008,81.97059480000007,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\FOREHEAD_CFD_WF_250_167_N.png,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.97059480000007,82.26839120000022,82.26839120000022,82.26839120000022,82.26839120000022,82.26839120000022,0.3072145000001001,51.85185185185185,0.9423344000001634,0.019444444444444445,-0.4111111111111111,1,0,0,NextBu,54.25925925925926,1.7884996000002502,0.9846775604777781,84.59303290000025,85.58376680000038,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\FOREHEAD_CFD_WM_212_097_N.png,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.58376680000038,85.87936720000016,85.87936720000016,85.87936720000016,85.87936720000016,85.87936720000016,0.30705760000000737,50.92592592592593,0.8940412000001743,0.012037037037037037,-0.41759259259259257,1,0,0,NextBu,51.57407407407407,1.6942430999997669,0.9791512093673174,88.0244345000001,89.00533880000012,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_006_M_F_N_A.png,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.00533880000012,89.30382380000037,89.30382380000037,89.30382380000037,89.30382380000037,89.30382380000037,0.3077204000001075,50.74074074074074,0.8988921999998638,0.022222222222222223,-0.3962962962962963,1,0,0,NextBu,51.94444444444445,1.7299774000002799,0.8628573283578318,91.47428750000017,92.34534450000001,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_035_M_F_N_A.png,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.34534450000001,92.64305950000016,92.64305950000016,92.64305950000016,92.64305950000016,92.64305950000016,0.30641079999986687,52.96296296296297,1.184121899999809,-0.01574074074074074,-0.38425925925925924,1,0,0,NextBu,51.66666666666667,1.9849513999997725,0.922406484126614,95.1131462000003,96.03957060000039,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_087_M_M_N_A.png,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.03957060000039,96.33796200000006,96.33796200000006,96.33796200000006,96.33796200000006,96.33796200000006,0.3079622999998719,51.85185185185185,1.1965008000001944,-0.005555555555555556,-0.37592592592592594,1,0,0,NextBu,52.77777777777778,2.117465699999684,0.870666226476523,100.9326043000001,101.81067060000032,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_136_M_M_N_A.png,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.81067060000032,102.10913310000024,102.10913310000024,102.10913310000024,102.10913310000024,102.10913310000024,0.3071866999998747,53.425925925925924,1.4595969000001787,0.03425925925925926,-0.39351851851851855,1,0,0,NextBu,54.53703703703704,2.192218000000139,0.5598771945541705,105.04389130000027,105.61006640000005,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_CFD_AF_231_357_N.png,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.61006640000005,105.9062114000003,105.9062114000003,105.9062114000003,105.9062114000003,105.9062114000003,0.3062657999998919,51.66666666666667,21.719378800000413,-0.025925925925925925,-0.3907407407407407,1,0,0,NextBu,53.703703703703695,22.774372700000185,0.509242698867962,130.08519660000002,130.6015066,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_CFD_AF_237_223_N.png,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.6015066,130.89947550000034,130.89947550000034,130.89947550000034,130.89947550000034,130.89947550000034,0.30747359999986656,52.03703703703704,0.951611199999661,0.041666666666666664,-0.387037037037037,1,0,0,NextBu,52.31481481481482,1.782670600000074,0.7214878439156538,133.3621121000001,134.08779520000007,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
images\LCHEEK_CFD_AF_245_143_N.png,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.08779520000007,134.38506150000012,134.38506150000012,134.38506150000012,134.38506150000012,134.38506150000012,0.30683330000010756,50.46296296296296,0.878115600000001,0.012037037037037037,-0.4185185185185185,1,0,0,NextBu,51.388888888888886,1.6657234999997854,0.7147330547698507,136.87599520000003,,,,,,2023-04-07_21h41.11.904,FaceAttractiveness,2022.2.5,144.0189644174512,
