ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_2.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
10.39271290000761,0.5103341000212822,[-0.000925925925925926],[0.08888888888888889],[1],[0],[0],[2.1896713000023738],['ques_instr'],,,,,,2023-04-05_19h41.35.207,FaceAttractiveness,2022.2.5,143.26627039576107,
,,,,,,,,,13.114580800000113,,,,,,,,,
