faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
images\FOREHEAD_CFD_AM_233_236_N.png,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1702435000002,49.46741760000032,49.46741760000032,49.46741760000032,49.46741760000032,49.46741760000032,0.3061189000000013,50.37037037037037,1.0494676000002983,-0.000925925925925926,-0.38333333333333336,1,0,0,NextBu,51.11111111111111,1.8541417999999794,0.9726245598841596,51.84802290000016,52.82318750000013,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_BF_214_308_N.png,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82318750000013,53.12028370000007,53.12028370000007,53.12028370000007,53.12028370000007,53.12028370000007,0.30681509999976697,49.907407407407405,1.0189476999998988,0.005555555555555556,-0.3972222222222222,1,0,0,NextBu,51.48148148148148,1.7786229000003004,0.7146896847880648,55.882730300000276,56.60095140000021,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_BF_224_002_N.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.60095140000021,56.89943940000012,56.89943940000012,56.89943940000012,56.89943940000012,56.89943940000012,0.30813420000004044,50.18518518518519,1.2486597999995865,-0.01574074074074074,-0.39537037037037037,1,0,0,NextBu,51.85185185185185,2.014210599999842,0.9652419968030578,59.56991180000023,60.537335500000154,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_BM_213_134_N.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.537335500000154,60.835927600000105,60.835927600000105,60.835927600000105,60.835927600000105,60.835927600000105,0.3071911000001819,50.18518518518519,0.9636545000003025,0.025925925925925925,-0.3925925925925926,1,0,0,NextBu,50.74074074074074,1.6687720999998419,0.5301707076281057,63.15317989999994,63.69045150000011,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_BM_234_172_N.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.69045150000011,63.989623100000244,63.989623100000244,63.989623100000244,63.989623100000244,63.989623100000244,0.30833279999978913,49.44444444444444,1.0024717999999666,0.002777777777777778,-0.4027777777777778,1,0,0,NextBu,50.27777777777778,1.751235799999904,0.6190207398757225,66.22966580000002,66.8507397000003,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_LF_224_176_N.png,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8507397000003,67.14839430000029,67.14839430000029,67.14839430000029,67.14839430000029,67.14839430000029,0.30667700000003606,50.09259259259259,0.9900484000004326,0.019444444444444445,-0.4009259259259259,1,0,0,NextBu,51.11111111111111,1.8110513999999966,0.9356662901460011,69.47987130000001,70.41941610000003,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_LM_201_057_N.png,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.41941610000003,70.71797170000036,70.71797170000036,70.71797170000036,70.71797170000036,70.71797170000036,0.3071878000000652,49.166666666666664,0.913376199999675,-0.007407407407407408,-0.39444444444444443,1,0,0,NextBu,51.94444444444445,1.7061398000000736,0.8487631588387619,73.06279880000011,73.92010230000005,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_LM_203_026_N.png,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.92010230000005,74.21789360000002,74.21789360000002,74.21789360000002,74.21789360000002,74.21789360000002,0.3074212000001353,50.83333333333333,1.0346634000002268,0.014814814814814815,-0.4,1,0,0,NextBu,52.03703703703704,1.8279195999998592,0.743960378505043,76.54191270000001,77.28818350000029,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_WF_002_004_N.png,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.28818350000029,77.58511230000022,77.58511230000022,77.58511230000022,77.58511230000022,77.58511230000022,0.3065411000002314,50.0,0.9627043000000413,0.01574074074074074,-0.3824074074074074,1,0,0,NextBu,50.64814814814815,1.7083020000000033,0.8657071702733985,79.86781280000014,80.7388576000003,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_WF_200_099_N.png,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7388576000003,81.03779450000002,81.03779450000002,81.03779450000002,81.03779450000002,81.03779450000002,0.29904000000033193,50.27777777777778,2.886534400000073,0.001851851851851852,-0.3814814814814815,1,0,0,NextBu,51.01851851851852,3.909200900000087,0.6599938954106566,85.65299110000024,86.3155511,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_WF_250_167_N.png,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3155511,86.61346660000027,86.61346660000027,86.61346660000027,86.61346660000027,86.61346660000027,0.30788110000003144,50.83333333333333,1.1403145999997832,0.007407407407407408,-0.39166666666666666,1,0,0,NextBu,50.46296296296296,2.1810347000000547,0.8686071006290971,92.8404131000002,93.71932200000037,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\FOREHEAD_CFD_WM_212_097_N.png,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71932200000037,94.01603670000031,94.01603670000031,94.01603670000031,94.01603670000031,94.01603670000031,0.3077315999998973,50.83333333333333,1.138989500000207,0.0,-0.37962962962962965,1,0,0,NextBu,51.48148148148148,2.3732632000001104,0.9768842655167251,97.36109510000006,98.34407290000036,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\LCHEEK_006_M_F_N_A.png,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.34407290000036,98.64133720000018,98.64133720000018,98.64133720000018,98.64133720000018,98.64133720000018,0.3068407999999181,51.85185185185185,1.527118099999825,-0.011111111111111112,-0.39351851851851855,1,0,0,NextBu,51.85185185185185,2.4364432000002125,0.5839926112114595,102.12519680000014,102.71763800000008,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\LCHEEK_035_M_F_N_A.png,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.71763800000008,103.01702320000004,103.01702320000004,103.01702320000004,103.01702320000004,103.01702320000004,0.30823770000006334,50.74074074074074,1.1719904000001407,0.000925925925925926,-0.3962962962962963,1,0,0,NextBu,51.75925925925926,1.8809237999998913,0.9920905449525738,105.7697562000003,106.76620000000003,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
images\LCHEEK_087_M_M_N_A.png,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.76620000000003,107.06348849999995,107.06348849999995,107.06348849999995,107.06348849999995,107.06348849999995,0.30655320000005304,50.18518518518519,1.1731328999999278,-0.03981481481481482,-0.38333333333333336,1,0,0,NextBu,51.57407407407407,2.041790199999923,0.8498080158196659,110.38164580000011,,,,,,2023-04-07_21h30.13.341,FaceAttractiveness,2022.2.5,144.99225741327916,
