ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_2.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
7.717897800001083,0.5052074000122957,[0.017592592592592594],[0.023148148148148147],[1],[0],[0],[3.0640858999977354],['ques_instr'],,,,,,2023-04-05_19h50.26.195,FaceAttractiveness,2022.2.5,141.31379433105988,
,,,,,,,,,11.309324900008505,,,,,,,,,
