ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_2.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
7.44881170001463,0.5057977999967989,[-0.10277777777777777],[0.030555555555555555],[1],[0],[0],[0.028943599987542257],['ques_instr'],,,,,,2023-04-05_19h44.23.334,FaceAttractiveness,2022.2.5,144.69246340750058,
,,,,,,,,,8.00761150001199,,,,,,,,,
