3.9855 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
7.4488 	EXP 	slider_2: styleTweaks = ['labels45']
7.4488 	EXP 	slider_2: styleTweaks = ['labels45']
7.4488 	EXP 	slider_2: contrast = 1.0
7.4488 	EXP 	slider_2: autoLog = True
7.4488 	EXP 	ques_instr: autoDraw = True
7.9741 	DATA 	Mouse: Left button down, pos=(849,573)
8.0076 	EXP 	ques_instr: autoDraw = False
8.0076 	EXP 	slider_2: markerPos = None
8.0076 	EXP 	slider_2: markerPos = 3
8.0076 	EXP 	slider_2: autoDraw = True
8.0668 	DATA 	Mouse:  Left button up, pos=(849,573)
10.2476 	DATA 	Mouse: Left button down, pos=(970,542)
10.2566 	EXP 	slider_2: markerPos = 3.074074074074074
10.2642 	EXP 	slider_2: markerPos = 3.074074074074074
10.2717 	EXP 	slider_2: markerPos = 3.074074074074074
10.2798 	EXP 	slider_2: markerPos = 3.074074074074074
10.2920 	EXP 	slider_2: markerPos = 3.074074074074074
10.2997 	EXP 	slider_2: markerPos = 3.074074074074074
10.3079 	EXP 	slider_2: markerPos = 3.037037037037037
10.3196 	EXP 	slider_2: markerPos = 3.0
10.3279 	EXP 	slider_2: markerPos = 2.851851851851852
10.3366 	EXP 	slider_2: markerPos = 2.7777777777777777
10.3476 	EXP 	slider_2: markerPos = 2.5925925925925926
10.3556 	EXP 	slider_2: markerPos = 2.2962962962962963
10.3639 	EXP 	slider_2: markerPos = 2.074074074074074
10.3755 	EXP 	slider_2: markerPos = 1.962962962962963
10.3838 	EXP 	slider_2: markerPos = 1.7777777777777777
10.3962 	EXP 	slider_2: markerPos = 1.7407407407407407
10.4048 	EXP 	slider_2: markerPos = 1.5555555555555558
10.4167 	EXP 	slider_2: markerPos = 1.4444444444444444
10.4247 	EXP 	slider_2: markerPos = 1.2222222222222223
10.4333 	EXP 	slider_2: markerPos = 1.1851851851851851
10.4449 	EXP 	slider_2: markerPos = 1.0
10.4528 	EXP 	slider_2: markerPos = 0.925925925925926
10.4611 	EXP 	slider_2: markerPos = 0.8888888888888888
10.4724 	EXP 	slider_2: markerPos = 0.7777777777777777
10.4803 	EXP 	slider_2: markerPos = 0.7407407407407409
10.4886 	EXP 	slider_2: markerPos = 0.7037037037037037
10.4958 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5055 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5145 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5220 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5309 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5420 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5512 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5589 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5688 	EXP 	slider_2: markerPos = 0.6296296296296298
10.5769 	EXP 	slider_2: markerPos = 0.6666666666666665
10.5847 	EXP 	slider_2: markerPos = 0.7407407407407409
10.5942 	EXP 	slider_2: markerPos = 0.925925925925926
10.6030 	EXP 	slider_2: markerPos = 1.0740740740740742
10.6109 	EXP 	slider_2: markerPos = 1.4444444444444444
10.6213 	EXP 	slider_2: markerPos = 1.7037037037037037
10.6289 	EXP 	slider_2: markerPos = 2.185185185185185
10.6380 	EXP 	slider_2: markerPos = 2.5555555555555554
10.6460 	EXP 	slider_2: markerPos = 2.925925925925926
10.6539 	EXP 	slider_2: markerPos = 3.3703703703703702
10.6625 	EXP 	slider_2: markerPos = 3.7407407407407405
10.6736 	EXP 	slider_2: markerPos = 4.111111111111111
10.6816 	EXP 	slider_2: markerPos = 4.407407407407407
10.6901 	EXP 	slider_2: markerPos = 4.444444444444445
10.7012 	EXP 	slider_2: markerPos = 4.62962962962963
10.7088 	EXP 	slider_2: markerPos = 4.851851851851852
10.7176 	EXP 	slider_2: markerPos = 4.888888888888889
10.7294 	EXP 	slider_2: markerPos = 4.888888888888889
10.7372 	EXP 	slider_2: markerPos = 4.962962962962963
10.7464 	EXP 	slider_2: markerPos = 4.962962962962963
10.7581 	EXP 	slider_2: markerPos = 5.0
10.7662 	EXP 	slider_2: markerPos = 5.037037037037037
10.7780 	EXP 	slider_2: markerPos = 5.037037037037037
10.7858 	EXP 	slider_2: markerPos = 5.074074074074074
10.7942 	EXP 	slider_2: markerPos = 5.111111111111111
10.8071 	EXP 	slider_2: markerPos = 5.185185185185185
10.8144 	EXP 	slider_2: markerPos = 5.2592592592592595
10.8248 	EXP 	slider_2: markerPos = 5.2592592592592595
10.8336 	EXP 	slider_2: markerPos = 5.333333333333334
10.8416 	EXP 	slider_2: markerPos = 5.333333333333334
10.8498 	EXP 	slider_2: markerPos = 5.333333333333334
10.8613 	EXP 	slider_2: markerPos = 5.333333333333334
10.8687 	EXP 	slider_2: markerPos = 5.333333333333334
10.8766 	EXP 	slider_2: markerPos = 5.333333333333334
10.8889 	EXP 	slider_2: markerPos = 5.333333333333334
10.8965 	EXP 	slider_2: markerPos = 5.333333333333334
10.9042 	EXP 	slider_2: markerPos = 5.333333333333334
10.9111 	EXP 	slider_2: markerPos = 5.333333333333334
10.9200 	EXP 	slider_2: markerPos = 5.333333333333334
10.9285 	EXP 	slider_2: markerPos = 5.296296296296296
10.9377 	EXP 	slider_2: markerPos = 5.2592592592592595
10.9461 	EXP 	slider_2: markerPos = 5.111111111111111
10.9588 	EXP 	slider_2: markerPos = 4.925925925925926
10.9673 	EXP 	slider_2: markerPos = 4.296296296296296
10.9801 	EXP 	slider_2: markerPos = 3.925925925925926
11.0078 	EXP 	slider_2: markerPos = 3.185185185185185
11.0161 	EXP 	slider_2: markerPos = 2.2592592592592595
11.0279 	EXP 	slider_2: markerPos = 2.111111111111111
11.0354 	EXP 	slider_2: markerPos = 2.0
11.0441 	EXP 	slider_2: markerPos = 1.8518518518518519
11.0509 	EXP 	slider_2: markerPos = 1.8148148148148149
11.0615 	EXP 	slider_2: markerPos = 1.7407407407407407
11.0701 	EXP 	slider_2: markerPos = 1.6296296296296295
11.0793 	EXP 	slider_2: markerPos = 1.5185185185185186
11.0909 	EXP 	slider_2: markerPos = 1.4444444444444444
11.0988 	EXP 	slider_2: markerPos = 1.3333333333333333
11.1114 	EXP 	slider_2: markerPos = 1.2962962962962963
11.1198 	EXP 	slider_2: markerPos = 1.1111111111111112
11.1321 	EXP 	slider_2: markerPos = 1.037037037037037
11.1396 	EXP 	slider_2: markerPos = 0.9629629629629628
11.1471 	EXP 	slider_2: markerPos = 0.8888888888888888
11.1556 	EXP 	slider_2: markerPos = 0.8888888888888888
11.1671 	EXP 	slider_2: markerPos = 0.8888888888888888
11.1749 	EXP 	slider_2: markerPos = 0.8888888888888888
11.1834 	EXP 	slider_2: markerPos = 0.8888888888888888
11.1905 	EXP 	slider_2: markerPos = 0.8888888888888888
11.2005 	EXP 	slider_2: markerPos = 0.8888888888888888
11.2085 	EXP 	slider_2: markerPos = 0.8888888888888888
11.2163 	EXP 	slider_2: markerPos = 0.8888888888888888
11.2245 	EXP 	slider_2: markerPos = 0.9629629629629628
11.2359 	EXP 	slider_2: markerPos = 1.0
11.2438 	EXP 	slider_2: markerPos = 1.2962962962962963
11.2523 	EXP 	slider_2: markerPos = 1.7407407407407407
11.2643 	EXP 	slider_2: markerPos = 2.111111111111111
11.2728 	EXP 	slider_2: markerPos = 3.037037037037037
11.2801 	EXP 	slider_2: markerPos = 3.4814814814814814
11.2908 	EXP 	slider_2: markerPos = 3.888888888888889
11.3000 	EXP 	slider_2: markerPos = 4.074074074074074
11.3131 	EXP 	slider_2: markerPos = 4.222222222222222
11.3219 	EXP 	slider_2: markerPos = 4.518518518518519
11.3339 	EXP 	slider_2: markerPos = 4.62962962962963
11.3419 	EXP 	slider_2: markerPos = 4.703703703703704
11.3548 	EXP 	slider_2: markerPos = 4.814814814814815
11.3628 	EXP 	slider_2: markerPos = 4.925925925925926
11.3700 	EXP 	slider_2: markerPos = 4.962962962962963
11.3811 	EXP 	slider_2: markerPos = 4.962962962962963
11.3892 	EXP 	slider_2: markerPos = 5.0
11.3969 	EXP 	slider_2: markerPos = 5.0
11.4055 	EXP 	slider_2: markerPos = 5.0
11.4146 	EXP 	slider_2: markerPos = 5.0
11.4228 	EXP 	slider_2: markerPos = 5.0
11.4312 	EXP 	slider_2: markerPos = 5.0
11.4395 	EXP 	slider_2: markerPos = 5.0
11.4515 	EXP 	slider_2: markerPos = 5.0
11.4589 	EXP 	slider_2: markerPos = 5.0
11.4665 	EXP 	slider_2: markerPos = 5.0
11.4753 	EXP 	slider_2: markerPos = 5.0
11.4823 	EXP 	slider_2: markerPos = 5.0
11.4920 	EXP 	slider_2: markerPos = 5.0
11.5010 	EXP 	slider_2: markerPos = 5.0
11.5104 	EXP 	slider_2: markerPos = 5.0
11.5191 	EXP 	slider_2: markerPos = 4.888888888888889
11.5279 	EXP 	slider_2: markerPos = 4.703703703703704
11.5353 	EXP 	slider_2: markerPos = 4.37037037037037
11.5440 	EXP 	slider_2: markerPos = 4.0
11.5559 	EXP 	slider_2: markerPos = 3.7407407407407405
11.5633 	EXP 	slider_2: markerPos = 3.0
11.5715 	EXP 	slider_2: markerPos = 2.6296296296296298
11.5782 	EXP 	slider_2: markerPos = 2.2962962962962963
11.5859 	EXP 	slider_2: markerPos = 2.111111111111111
11.5958 	EXP 	slider_2: markerPos = 2.111111111111111
11.6043 	EXP 	slider_2: markerPos = 1.7777777777777777
11.6124 	EXP 	slider_2: markerPos = 1.7037037037037037
11.6209 	EXP 	slider_2: markerPos = 1.5925925925925926
11.6321 	EXP 	slider_2: markerPos = 1.4814814814814814
11.6419 	EXP 	slider_2: markerPos = 1.3333333333333333
11.6496 	EXP 	slider_2: markerPos = 1.2962962962962963
11.6597 	EXP 	slider_2: markerPos = 1.2222222222222223
11.6673 	EXP 	slider_2: markerPos = 1.1481481481481481
11.6752 	EXP 	slider_2: markerPos = 1.1481481481481481
11.6823 	EXP 	slider_2: markerPos = 1.0740740740740742
11.6905 	EXP 	slider_2: markerPos = 1.037037037037037
11.7008 	EXP 	slider_2: markerPos = 1.037037037037037
11.7091 	EXP 	slider_2: markerPos = 1.0
11.7193 	EXP 	slider_2: markerPos = 0.9629629629629628
11.7302 	EXP 	slider_2: markerPos = 0.925925925925926
11.7384 	EXP 	slider_2: markerPos = 0.925925925925926
11.7461 	EXP 	slider_2: markerPos = 0.8888888888888888
11.7557 	EXP 	slider_2: markerPos = 0.8888888888888888
11.7647 	EXP 	slider_2: markerPos = 0.8888888888888888
11.7724 	EXP 	slider_2: markerPos = 0.8888888888888888
11.7847 	EXP 	slider_2: markerPos = 0.8888888888888888
11.7931 	EXP 	slider_2: markerPos = 0.8888888888888888
11.8009 	EXP 	slider_2: markerPos = 0.8888888888888888
11.8078 	EXP 	slider_2: markerPos = 0.8888888888888888
11.8180 	EXP 	slider_2: markerPos = 0.925925925925926
11.8270 	EXP 	slider_2: markerPos = 1.037037037037037
11.8345 	EXP 	slider_2: markerPos = 1.2222222222222223
11.8439 	EXP 	slider_2: markerPos = 2.037037037037037
11.8549 	EXP 	slider_2: markerPos = 2.4074074074074074
11.8631 	EXP 	slider_2: markerPos = 2.888888888888889
11.8751 	EXP 	slider_2: markerPos = 3.259259259259259
11.8828 	EXP 	slider_2: markerPos = 3.5925925925925926
11.8907 	EXP 	slider_2: markerPos = 3.7407407407407405
11.9030 	EXP 	slider_2: markerPos = 4.0
11.9109 	EXP 	slider_2: markerPos = 4.037037037037037
11.9190 	EXP 	slider_2: markerPos = 4.074074074074074
11.9306 	EXP 	slider_2: markerPos = 4.111111111111111
11.9380 	EXP 	slider_2: markerPos = 4.111111111111111
11.9455 	EXP 	slider_2: markerPos = 4.111111111111111
11.9534 	EXP 	slider_2: markerPos = 4.111111111111111
11.9654 	EXP 	slider_2: markerPos = 4.111111111111111
11.9727 	EXP 	slider_2: markerPos = 4.111111111111111
11.9804 	EXP 	slider_2: markerPos = 4.111111111111111
11.9884 	EXP 	slider_2: markerPos = 4.111111111111111
11.9958 	EXP 	slider_2: markerPos = 4.111111111111111
12.0061 	EXP 	slider_2: markerPos = 4.111111111111111
12.0141 	EXP 	slider_2: markerPos = 4.111111111111111
12.0221 	EXP 	slider_2: markerPos = 4.111111111111111
12.0306 	EXP 	slider_2: markerPos = 4.074074074074074
12.0422 	EXP 	slider_2: markerPos = 4.037037037037037
12.0502 	EXP 	slider_2: markerPos = 3.925925925925926
12.0629 	EXP 	slider_2: markerPos = 3.6666666666666665
12.0712 	EXP 	slider_2: markerPos = 3.074074074074074
12.0832 	EXP 	slider_2: markerPos = 2.851851851851852
12.0917 	EXP 	slider_2: markerPos = 2.2962962962962963
12.1009 	EXP 	slider_2: markerPos = 2.037037037037037
12.1100 	EXP 	slider_2: markerPos = 1.4444444444444444
12.1181 	EXP 	slider_2: markerPos = 1.037037037037037
12.1257 	EXP 	slider_2: markerPos = 0.8518518518518516
12.1344 	EXP 	slider_2: markerPos = 0.7037037037037037
12.1459 	EXP 	slider_2: markerPos = 0.5925925925925926
12.1549 	EXP 	slider_2: markerPos = 0.44444444444444464
12.1624 	EXP 	slider_2: markerPos = 0.37037037037037024
12.1743 	EXP 	slider_2: markerPos = 0.2592592592592591
12.1826 	EXP 	slider_2: markerPos = 0.14814814814814836
12.1946 	EXP 	slider_2: markerPos = 0.07407407407407396
12.2019 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2094 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2173 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2294 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2365 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2451 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2569 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2642 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2718 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2806 	EXP 	slider_2: markerPos = -0.0370370370370372
12.2921 	EXP 	slider_2: markerPos = -0.0370370370370372
12.3004 	EXP 	slider_2: markerPos = -0.0370370370370372
12.3129 	EXP 	slider_2: markerPos = 0.07407407407407396
12.3219 	EXP 	slider_2: markerPos = 0.7407407407407409
12.3330 	EXP 	slider_2: markerPos = 1.2592592592592593
12.3417 	EXP 	slider_2: markerPos = 1.8148148148148149
12.3544 	EXP 	slider_2: markerPos = 2.4074074074074074
12.3620 	EXP 	slider_2: markerPos = 3.4814814814814814
12.3703 	EXP 	slider_2: markerPos = 3.7407407407407405
12.3820 	EXP 	slider_2: markerPos = 4.148148148148148
12.3900 	EXP 	slider_2: markerPos = 4.296296296296296
12.3981 	EXP 	slider_2: markerPos = 4.481481481481481
12.4097 	EXP 	slider_2: markerPos = 4.777777777777778
12.4173 	EXP 	slider_2: markerPos = 4.814814814814815
12.4255 	EXP 	slider_2: markerPos = 4.888888888888889
12.4376 	EXP 	slider_2: markerPos = 4.925925925925926
12.4451 	EXP 	slider_2: markerPos = 4.925925925925926
12.4529 	EXP 	slider_2: markerPos = 4.925925925925926
12.4597 	EXP 	slider_2: markerPos = 4.925925925925926
12.4676 	EXP 	slider_2: markerPos = 4.925925925925926
12.4792 	EXP 	slider_2: markerPos = 4.925925925925926
12.4866 	EXP 	slider_2: markerPos = 4.925925925925926
12.4957 	EXP 	slider_2: markerPos = 4.925925925925926
12.5071 	EXP 	slider_2: markerPos = 5.0
12.5158 	EXP 	slider_2: markerPos = 5.0
12.5284 	EXP 	slider_2: markerPos = 5.037037037037037
12.5358 	EXP 	slider_2: markerPos = 5.037037037037037
12.5441 	EXP 	slider_2: markerPos = 5.037037037037037
12.5558 	EXP 	slider_2: markerPos = 5.074074074074074
12.5649 	EXP 	slider_2: markerPos = 5.111111111111111
12.5781 	EXP 	slider_2: markerPos = 5.148148148148149
12.5906 	EXP 	slider_2: markerPos = 5.333333333333334
12.5990 	EXP 	slider_2: markerPos = 5.37037037037037
12.6060 	EXP 	slider_2: markerPos = 5.481481481481481
12.6166 	EXP 	slider_2: markerPos = 5.518518518518519
12.6254 	EXP 	slider_2: markerPos = 5.592592592592593
12.6340 	EXP 	slider_2: markerPos = 5.592592592592593
12.6465 	EXP 	slider_2: markerPos = 5.592592592592593
12.6554 	EXP 	slider_2: markerPos = 5.592592592592593
12.6671 	EXP 	slider_2: markerPos = 5.592592592592593
12.6756 	EXP 	slider_2: markerPos = 5.592592592592593
12.6826 	EXP 	slider_2: markerPos = 5.592592592592593
12.6939 	EXP 	slider_2: markerPos = 5.592592592592593
12.7019 	EXP 	slider_2: markerPos = 5.592592592592593
12.7098 	EXP 	slider_2: markerPos = 5.592592592592593
12.7225 	EXP 	slider_2: markerPos = 5.592592592592593
12.7301 	EXP 	slider_2: markerPos = 5.592592592592593
12.7391 	EXP 	slider_2: markerPos = 5.592592592592593
12.7488 	EXP 	slider_2: markerPos = 5.518518518518519
12.7579 	EXP 	slider_2: markerPos = 5.407407407407407
12.7661 	EXP 	slider_2: markerPos = 5.2592592592592595
12.7782 	EXP 	slider_2: markerPos = 4.962962962962963
12.7860 	EXP 	slider_2: markerPos = 4.333333333333333
12.7992 	EXP 	slider_2: markerPos = 3.962962962962963
12.8087 	EXP 	slider_2: markerPos = 3.7777777777777777
12.8199 	EXP 	slider_2: markerPos = 3.4074074074074074
12.8280 	EXP 	slider_2: markerPos = 2.962962962962963
12.8355 	EXP 	slider_2: markerPos = 2.7777777777777777
12.8463 	EXP 	slider_2: markerPos = 2.5925925925925926
12.8545 	EXP 	slider_2: markerPos = 2.2592592592592595
12.8624 	EXP 	slider_2: markerPos = 2.111111111111111
12.8757 	EXP 	slider_2: markerPos = 2.037037037037037
12.8848 	EXP 	slider_2: markerPos = 1.9259259259259258
12.8962 	EXP 	slider_2: markerPos = 1.8518518518518519
12.9042 	EXP 	slider_2: markerPos = 1.8148148148148149
12.9173 	EXP 	slider_2: markerPos = 1.8148148148148149
12.9249 	EXP 	slider_2: markerPos = 1.6666666666666667
12.9373 	EXP 	slider_2: markerPos = 1.6666666666666667
12.9452 	EXP 	slider_2: markerPos = 1.6296296296296295
12.9539 	EXP 	slider_2: markerPos = 1.5555555555555558
12.9658 	EXP 	slider_2: markerPos = 1.5555555555555558
12.9733 	EXP 	slider_2: markerPos = 1.4814814814814814
12.9826 	EXP 	slider_2: markerPos = 1.4814814814814814
12.9922 	EXP 	slider_2: markerPos = 1.4444444444444444
12.9999 	EXP 	slider_2: markerPos = 1.4074074074074074
13.0076 	EXP 	slider_2: markerPos = 1.4074074074074074
13.0158 	EXP 	slider_2: markerPos = 1.3703703703703705
13.0280 	EXP 	slider_2: markerPos = 1.2962962962962963
13.0356 	EXP 	slider_2: markerPos = 1.2592592592592593
13.0439 	EXP 	slider_2: markerPos = 1.2222222222222223
13.0561 	EXP 	slider_2: markerPos = 1.2222222222222223
13.0636 	EXP 	slider_2: markerPos = 1.2222222222222223
13.0721 	EXP 	slider_2: markerPos = 1.2222222222222223
13.0831 	EXP 	slider_2: markerPos = 1.2222222222222223
13.0913 	EXP 	slider_2: markerPos = 1.2222222222222223
13.0996 	EXP 	slider_2: markerPos = 1.2222222222222223
13.1114 	EXP 	slider_2: markerPos = 1.2222222222222223
13.1194 	EXP 	slider_2: markerPos = 1.1851851851851851
13.1294 	EXP 	slider_2: markerPos = 1.1851851851851851
13.1384 	EXP 	slider_2: markerPos = 1.1481481481481481
13.1462 	EXP 	slider_2: markerPos = 1.1111111111111112
13.1544 	EXP 	slider_2: markerPos = 1.1111111111111112
13.1614 	EXP 	slider_2: markerPos = 1.0740740740740742
13.1725 	EXP 	slider_2: markerPos = 1.037037037037037
13.1809 	EXP 	slider_2: markerPos = 1.0
13.1887 	EXP 	slider_2: markerPos = 0.9629629629629628
13.1978 	EXP 	slider_2: markerPos = 0.925925925925926
13.2086 	EXP 	slider_2: markerPos = 0.8888888888888888
13.2167 	EXP 	slider_2: markerPos = 0.8518518518518516
13.2254 	EXP 	slider_2: markerPos = 0.8518518518518516
13.2361 	EXP 	slider_2: markerPos = 0.8518518518518516
13.2456 	EXP 	slider_2: markerPos = 0.8148148148148149
13.2577 	EXP 	slider_2: markerPos = 0.8148148148148149
13.2657 	EXP 	slider_2: markerPos = 0.8148148148148149
13.2777 	EXP 	slider_2: markerPos = 0.8148148148148149
13.2852 	EXP 	slider_2: markerPos = 0.8148148148148149
13.2928 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3012 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3127 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3207 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3286 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3401 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3474 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3549 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3633 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3758 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3839 	EXP 	slider_2: markerPos = 0.8148148148148149
13.3972 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4100 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4175 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4263 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4376 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4451 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4527 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4608 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4725 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4801 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4887 	EXP 	slider_2: markerPos = 0.8148148148148149
13.4952 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5058 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5148 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5229 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5350 	EXP 	slider_2: markerPos = 0.8148148148148149
13.5425 	EXP 	slider_2: markerPos = 0.8148148148148149
