mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,onsetTime,leftText,rightText,sliderDirection,face,lesion,block,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,originalFaceTrials.ran,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,Task,LeftLabel,RightLabel
,,,,,313.6891,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_BM_213_134_N.png,LCHEEK,4,46.22395833,1.0006,0.014322917,-0.368489583,1,0,0,NextBu,0.763430257,84,0,84,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,315.8697,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_BF_224_002_N.png,LIP,4,45.3125,1.8407,0.046875,-0.424479167,1,0,0,NextBu,0.549947566,85,0,85,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,318.6309,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_BF_214_308_N.png,LCHEEK,4,50.91145833,2.2425,0.026041667,-0.354166667,1,0,0,NextBu,0.983266437,86,0,86,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,322.5737,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_AM_233_236_N.png,LIP,4,40.75520833,2.5224,0.010416667,-0.388020833,1,0,0,NextBu,0.612796476,87,0,87,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,325.9773,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_AF_245_143_N.png,FOREHEAD,4,47.39583333,1.698,0.0078125,-0.421875,1,0,0,NextBu,0.788391075,88,0,88,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,328.9124,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_AF_237_223_N.png,LIP,4,38.80208333,1.8344,-0.026041667,-0.364583333,1,0,0,NextBu,0.697356868,89,0,89,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,332.1742,Extremely Unattractive,Extremely  Attractive,mirrored,CFD_AF_231_357_N.png,RCHEEK,4,34.11458333,1.2796,0.020833333,-0.399739583,1,0,0,NextBu,0.712882078,90,0,90,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,334.5018,Extremely Unattractive,Extremely  Attractive,mirrored,136_M_M_N_A.png,NASALTIP,4,41.40625,0.9199,0.009114583,-0.399739583,1,0,0,NextBu,0.576840531,91,0,91,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,336.5939,Extremely Unattractive,Extremely  Attractive,mirrored,087_M_M_N_A.png,RCHEEK,4,43.88020833,1.6365,-0.005208333,-0.36328125,1,0,0,NextBu,0.688092123,92,0,92,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,339.1717,Extremely Unattractive,Extremely  Attractive,mirrored,035_M_F_N_A.png,FOREHEAD,4,38.28125,1.262,0.00390625,-0.404947917,1,0,0,NextBu,0.884836406,93,0,93,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,341.8574,Extremely Unattractive,Extremely  Attractive,mirrored,006_M_F_N_A.png,RCHEEK,4,41.27604167,3.5276,-0.041666667,-0.350260417,1,0,0,NextBu,0.53943209,94,0,94,0,1,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,0,0,0,0,1,Attractiveness,Extremely  Attractive,Extremely Unattractive
,,,,,,,,,,,,,,,,,,,,,,,,,,5cfa555a926c930016b925d1,male,39,white,2022-07-28_18h23.45.732,FaceAttractiveness,2022.2.2,Win32,59.79073244,,,,,,,,
