ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_2.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
7.413858799991431,0.5023463000252377,[0.032407407407407406],[0.10833333333333334],[1],[0],[0],[1.5008031000033952],['ques_instr'],,,,,,2023-04-05_20h05.04.667,FaceAttractiveness,2022.2.5,141.52018147048636,
,,,,,,,,,9.43945450001047,,,,,,,,,
