ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_2.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
15.012298599991482,0.5009029999928316,[-0.1287037037037037],[-0.09351851851851851],[1],[0],[0],[2.0422403999982635],['ques_instr'],,,,,,2023-04-05_15h23.04.860,FaceAttractiveness,2022.2.5,144.18675068816006,
,,,,,,,,,17.87147559999721,,,,,,,,,
