faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
images\LCHEEK_CFD_WF_250_167_N.png,1,36,131,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.2187313000004,401.51200340000014,401.51200340000014,401.51200340000014,401.51200340000014,401.51200340000014,0.3026566999997158,46.48148148148148,0.816907500000525,-0.03796296296296296,-0.36666666666666664,1,0,0,NextBu,53.05555555555556,1.39331619999939,0.8172096818711609,402.87597689999984,403.70082339999954,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LCHEEK_CFD_WM_212_097_N.png,1,37,132,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.70082339999954,403.9965837,403.9965837,403.9965837,403.9965837,403.9965837,0.30754630000046745,44.907407407407405,0.7363476000000446,-0.05277777777777778,-0.38425925925925924,1,0,0,NextBu,42.129629629629626,1.3564694999995481,0.9782454132844871,405.3275612999996,406.3111405999998,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_006_M_F_N_A.png,1,38,133,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3111405999998,406.6076813999998,406.6076813999998,406.6076813999998,406.6076813999998,406.6076813999998,0.3068800999999439,41.574074074074076,0.849386400000185,-0.037037037037037035,-0.4074074074074074,1,0,0,NextBu,40.925925925925924,1.412998200000402,0.7306385498016735,408.04308130000027,408.7812127999996,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_035_M_F_N_A.png,1,39,134,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.7812127999996,409.07943220000016,409.07943220000016,409.07943220000016,409.07943220000016,409.07943220000016,0.30746779999935825,49.351851851851855,1.0566059000002497,-0.07592592592592592,-0.44074074074074077,1,0,0,NextBu,48.7037037037037,2.283650200000011,0.6852371788045301,411.3964192000003,412.08671010000035,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_087_M_M_N_A.png,1,40,135,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.08671010000035,412.3849909999999,412.3849909999999,412.3849909999999,412.3849909999999,412.3849909999999,0.3071053999992728,36.75925925925926,0.8159402000001137,-0.041666666666666664,-0.37407407407407406,1,0,0,NextBu,54.25925925925926,1.306826799999726,0.638390347670402,413.70218269999987,414.34315960000004,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_136_M_M_N_A.png,1,41,136,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.34315960000004,414.64170230000036,414.64170230000036,414.64170230000036,414.64170230000036,414.64170230000036,0.30747150000024703,43.7037037037037,0.850151100000403,-0.03148148148148148,-0.3962962962962963,1,0,0,NextBu,53.61111111111111,1.348345999999765,0.5122652804891854,415.9381897000003,416.45669519999956,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_AF_231_357_N.png,1,42,137,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.45669519999956,416.7527315999996,416.7527315999996,416.7527315999996,416.7527315999996,416.7527315999996,0.30694060000041645,35.370370370370374,0.7212571000000025,-0.004629629629629629,-0.37962962962962965,1,0,0,NextBu,53.333333333333336,1.4504865999997492,0.9298505958252321,418.30560479999986,419.2396759000003,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_AF_237_223_N.png,1,43,138,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.2396759000003,419.5389820999999,419.5389820999999,419.5389820999999,419.5389820999999,419.5389820999999,0.2991650000003574,42.407407407407405,1.0441801999995732,0.003703703703703704,-0.37592592592592594,1,0,0,NextBu,58.14814814814815,1.7431416999997964,0.7612744491917229,421.25725299999976,422.0243499999997,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_AF_245_143_N.png,1,44,139,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0243499999997,422.32273859999987,422.32273859999987,422.32273859999987,422.32273859999987,422.32273859999987,0.30733990000044287,46.01851851851852,0.8931312000004255,-0.02962962962962963,-0.37407407407407406,1,0,0,NextBu,60.27777777777777,1.70742539999992,0.7192266079246235,424.11157600000024,424.83692640000027,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LIP_CFD_AM_233_236_N.png,1,45,140,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.83692640000027,425.13447799999994,425.13447799999994,425.13447799999994,425.13447799999994,425.13447799999994,0.30655790000037086,45.27777777777778,0.7760705999999118,-0.027777777777777776,-0.38333333333333336,1,0,0,NextBu,57.96296296296296,1.3719893999996202,0.5152199813809254,426.5405203,427.06050380000033,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
