14.3247 	EXP 	slider_2: markerPos = 0.9555555555555557
14.3349 	EXP 	slider_2: markerPos = 0.9518518518518517
14.3434 	EXP 	slider_2: markerPos = 0.9481481481481482
14.3521 	EXP 	slider_2: markerPos = 0.9444444444444446
14.3597 	EXP 	slider_2: markerPos = 0.9444444444444446
14.3698 	EXP 	slider_2: markerPos = 0.9407407407407407
14.3779 	EXP 	slider_2: markerPos = 0.9407407407407407
14.3871 	EXP 	slider_2: markerPos = 0.9407407407407407
14.3970 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4059 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4160 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4276 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4385 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4471 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4553 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4642 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4754 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4846 	EXP 	slider_2: markerPos = 0.9407407407407407
14.4960 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5037 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5163 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5241 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5331 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5442 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5522 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5604 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5681 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5778 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5863 	EXP 	slider_2: markerPos = 0.9407407407407407
14.5940 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6031 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6139 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6218 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6306 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6391 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6492 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6578 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6647 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6757 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6852 	EXP 	slider_2: markerPos = 0.9407407407407407
14.6919 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7026 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7112 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7205 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7272 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7376 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7461 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7545 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7616 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7723 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7815 	EXP 	slider_2: markerPos = 0.9407407407407407
14.7903 	EXP 	slider_2: markerPos = 0.9518518518518517
14.7993 	EXP 	slider_2: markerPos = 0.9666666666666668
14.8085 	EXP 	slider_2: markerPos = 0.9851851851851854
14.8182 	EXP 	slider_2: markerPos = 1.0148148148148148
14.8270 	EXP 	slider_2: markerPos = 1.1333333333333333
14.8361 	EXP 	slider_2: markerPos = 1.2296296296296296
14.8451 	EXP 	slider_2: markerPos = 1.3703703703703705
14.8559 	EXP 	slider_2: markerPos = 1.4851851851851852
14.8644 	EXP 	slider_2: markerPos = 1.7148148148148148
